event_id,mag,scaled_mag,depth_km,depth_category,felt,gap,sig,significant,region,station_network,local_claims_filed
us6000tisx,4,0.3125,10,shallow,0,205,246,0,"Puerto Madero, Mexico",unknown,0
us6000tg3s,4.9,0.5000000000000001,57.776,shallow,0,87,369,0,South Sandwich Islands region,PNSN-07,0
us7000t24u,4.6,0.43749999999999994,35,shallow,0,145,326,0,"Puerto Madero, Mexico",CEA-12,4
us7000t2va,3.6,0.22916666666666669,10,shallow,0,196,199,0,"Attu Station, Alaska",SCEDC-01,2
us7000t2et,4.5,0.4166666666666667,10,shallow,0,99,312,0,southern Mid-Atlantic Ridge,PNSN-07,7
us7000t2v7,2.6,0.020833333333333353,87.311,intermediate,0,152,104,0,"Adak, Alaska",USGS-WEST,10
us7000t24f,4.4,0.3958333333333334,35,shallow,0,137,298,0,"Puerto Madero, Mexico",SCEDC-01,7
us7000t24e,4.4,0.3958333333333334,105.881,intermediate,0,94,298,0,"Tambolaka, Indonesia",PNSN-07,2
us7000t24c,4.6,0.43749999999999994,24.757,shallow,0,133,326,0,"Petropavlovsk-Kamchatsky, Russia",USGS-WEST,11
us7000t24a,4.5,0.4166666666666667,16.857,shallow,0,143,312,0,"Valparaíso, Chile",unknown,0
aka2026ohoxcb,2.9,0.08333333333333331,52.2,shallow,4,33,130,0,"Cooper Landing, Alaska",PNSN-07,8
us6000tg3m,4.2,0.35416666666666674,593.481,deep,0,209,271,0,Fiji region,PNSN-07,1
us6000tg3k,4.3,0.375,13.134,shallow,0,138,284,0,"Silago, Philippines",PNSN-07,11
us7000t2v5,2.8,0.062499999999999965,35,shallow,0,214,121,0,"Nikolski, Alaska",unknown,0
pr71525263,3.35,0.17708333333333337,71.82,intermediate,0,221,173,0,"Boca de Yuma, Dominican Republic",SCEDC-01,1
us6000tg3i,4.8,0.47916666666666663,10,shallow,0,70,354,0,Mid-Indian Ridge,PNSN-07,12
us6000tg4z,4.4,0.3958333333333334,10,shallow,0,82,298,0,Mid-Indian Ridge,PNSN-07,0
us7000t23v,5,0.5208333333333334,10,shallow,0,70,385,1,Mid-Indian Ridge,USGS-WEST,8
hv75005267,2.98,0.1,31.47,shallow,2,97,137,0,"Pāhala, Hawaii",CEA-12,10
us7000t24y,4.4,0.3958333333333334,10,shallow,0,147,298,0,"Āwash, Ethiopia",USGS-WEST,5
us7000t23p,4.4,0.3958333333333334,98.56,intermediate,0,183,298,0,"Nemuro, Japan",PNSN-07,5
us7000t23m,2.8,0.062499999999999965,10,shallow,0,255,121,0,"Ferndale, California",PNSN-07,0
nn00922060,2.78,0.05833333333333329,7.8287,shallow,1,60,119,0,"Silver Springs, Nevada",SCEDC-01,13
aka2026ohjcvi,2.9,0.08333333333333331,5,shallow,3,29,130,0,"Anchorage, Alaska",USGS-WEST,7
us6000tg3h,4.6,0.43749999999999994,10,shallow,0,80,326,0,northern Mid-Atlantic Ridge,PNSN-07,1
us7000t23e,5.2,0.5625000000000001,10,shallow,0,55,416,1,northern Mid-Atlantic Ridge,CEA-12,9
pr2026202000,3.56,0.22083333333333335,19,shallow,0,249,195,0,"Charlotte Amalie, U.S. Virgin Islands",unknown,0
us7000t23g,4.2,0.35416666666666674,10,shallow,0,166,271,0,"Puerto Madero, Mexico",unknown,0
nn00922056,2.7,0.041666666666666706,7.0426,shallow,0,62,112,0,"Silver Springs, Nevada",USGS-WEST,8
us7000t235,4.6,0.43749999999999994,205.964,intermediate,0,43,326,0,the Fiji Islands,SCEDC-01,9
us6000tg3e,4.8,0.47916666666666663,10,shallow,0,122,354,0,the Kermadec Islands,unknown,0
us7000t2ui,3.5,0.20833333333333334,35,shallow,0,200,188,0,"Adak, Alaska",PNSN-07,7
us7000t34e,4.3,0.375,35,shallow,0,145,284,0,the Kermadec Islands,unknown,0
us7000t232,5,0.5208333333333334,10,shallow,0,68,385,1,"Gataivai, Samoa",CEA-12,4
us7000t22v,4,0.3125,300.616,deep,0,129,246,0,"Esashi, Japan",SCEDC-01,6
us7000t35j,4.1,0.33333333333333326,10,shallow,0,136,259,0,"Puerto Madero, Mexico",PNSN-07,2
us7000t35i,4.7,0.45833333333333337,10,shallow,0,61,340,0,Africa,USGS-WEST,9
us7000t35e,4.2,0.35416666666666674,10,shallow,0,121,271,0,"Masohi, Indonesia",PNSN-07,13
us7000t35d,4.6,0.43749999999999994,10,shallow,0,132,326,0,northern Mid-Atlantic Ridge,PNSN-07,5
us7000t35a,5,0.5208333333333334,10,shallow,0,48,385,1,northern Mid-Atlantic Ridge,CEA-12,6
us7000t35c,5,0.5208333333333334,10,shallow,0,53,385,1,northern Mid-Atlantic Ridge,PNSN-07,1
us7000t21z,5.6,0.6458333333333333,10,shallow,0,32,482,1,northern Mid-Atlantic Ridge,SCEDC-01,0
us7000t21u,4.4,0.3958333333333334,91.171,intermediate,0,109,298,0,Banda Sea,USGS-WEST,10
us7000t35b,4.2,0.35416666666666674,10,shallow,0,202,271,0,"Puerto Madero, Mexico",USGS-WEST,7
us7000t21n,5,0.5208333333333334,10,shallow,0,96,385,1,"Pangai, Tonga",USGS-WEST,1
us7000t21h,4.3,0.375,140.82,intermediate,0,112,284,0,"Tual, Indonesia",CEA-12,14
us7000t21j,4.5,0.4166666666666667,67.929,shallow,0,188,312,0,Kuril Islands,SCEDC-01,0
us7000t21f,4.3,0.375,32.688,shallow,0,186,284,0,"Puerto Madero, Mexico",CEA-12,13
us7000t21e,5,0.5208333333333334,10,shallow,0,43,385,1,the Kermadec Islands,PNSN-07,0
us7000t218,4.6,0.43749999999999994,10,shallow,0,178,326,0,"Puerto Madero, Mexico",USGS-WEST,9
us7000t2u0,2.8,0.062499999999999965,10,shallow,0,222,121,0,"Akutan, Alaska",USGS-WEST,4
pr71525223,3.43,0.19375000000000003,9,shallow,0,303,181,0,"Cruz Bay, U.S. Virgin Islands",SCEDC-01,2
pr71525208,3.24,0.15416666666666673,17.48,shallow,0,294,162,0,"San Antonio, Puerto Rico",PNSN-07,2
us7000t20r,4.5,0.4166666666666667,62.115,shallow,0,157,312,0,"Port Blair, India",SCEDC-01,15
us7000t356,4.4,0.3958333333333334,35,shallow,0,199,298,0,"Puerto El Triunfo, El Salvador",PNSN-07,7
aka2026ogxhhl,2.5,0.0,4.4,shallow,0,264,96,0,"Sand Point, Alaska",USGS-WEST,7
aka2026ogxjlg,2.5,0.0,14.9,shallow,0,240,96,0,"Adak, Alaska",CEA-12,7
us7000t20g,4.3,0.375,10,shallow,0,134,284,0,"Severo-Kuril’sk, Russia",unknown,0
us7000t20d,4.9,0.5000000000000001,10,shallow,0,100,369,0,"Saipan, Northern Mariana Islands",SCEDC-01,15
us7000t20c,4.6,0.43749999999999994,36.188,shallow,0,78,326,0,"Abepura, Indonesia",PNSN-07,3
us7000t20b,4.4,0.3958333333333334,10,shallow,0,91,298,0,"Bonin Islands, Japan region",PNSN-07,15
us7000t22h,3.7,0.25000000000000006,8.166,shallow,0,191,211,0,"Atka, Alaska",PNSN-07,8
us7000t2lr,3.3,0.16666666666666663,10,shallow,0,191,168,0,"Attu Station, Alaska",PNSN-07,4
us7000t2lq,2.6,0.020833333333333353,35,shallow,0,214,104,0,"Akutan, Alaska",PNSN-07,3
us7000t2ln,3.2,0.14583333333333337,10,shallow,0,193,158,0,"Attu Station, Alaska",PNSN-07,12
pr71525173,2.65,0.031249999999999983,14.04,shallow,0,182,108,0,"Guánica, Puerto Rico",unknown,0
us7000t2ll,3.3,0.16666666666666663,10,shallow,0,187,168,0,"Attu Station, Alaska",unknown,0
us7000t22f,3.4,0.1875,21.14,shallow,0,219,178,0,"Adak, Alaska",PNSN-07,13
pr2026201000,3.02,0.10833333333333334,13,shallow,0,178,140,0,"Guánica, Puerto Rico",SCEDC-01,7
aka2026ogpgvy,2.5,0.0,47,shallow,1,32,96,0,"Anchorage, Alaska",CEA-12,8
us7000t351,4.3,0.375,35,shallow,0,181,284,0,"Puerto Madero, Mexico",CEA-12,1
us7000t1y3,4.2,0.35416666666666674,14.873,shallow,0,155,271,0,"Puerto Madero, Mexico",USGS-WEST,12
us7000t1y6,4.2,0.35416666666666674,10,shallow,2,63,272,0,"Chongzuo, China",CEA-12,14
us7000t22d,3.7,0.25000000000000006,78.835,intermediate,0,188,211,0,"Atka, Alaska",PNSN-07,0
us7000t350,4,0.3125,17.292,shallow,0,126,246,0,"Ocós, Guatemala",PNSN-07,7
pr71525138,2.51,0.002083333333333289,19.81,shallow,0,187,97,0,"Isabel Segunda, Puerto Rico",PNSN-07,5
us7000t34z,4.2,0.35416666666666674,35,shallow,0,200,271,0,"Puerto Madero, Mexico",unknown,0
us7000t1xr,4.4,0.3958333333333334,61.096,shallow,0,112,298,0,"Gorontalo, Indonesia",PNSN-07,5
us7000t1xp,4.5,0.4166666666666667,158.5,intermediate,0,120,312,0,"Port-Olry, Vanuatu",SCEDC-01,4
us7000t34y,4.3,0.375,10,shallow,0,175,284,0,"Lata, Solomon Islands",CEA-12,3
us7000t34x,4.2,0.35416666666666674,10,shallow,0,186,271,0,"Brisas Barra de Suchiate, Mexico",SCEDC-01,0
us7000t1xi,4.1,0.33333333333333326,144.332,intermediate,0,175,259,0,"Hicks Bay, New Zealand",PNSN-07,14
us7000t2l1,3,0.10416666666666667,10,shallow,0,192,138,0,"Attu Station, Alaska",PNSN-07,5
us7000t2kz,3.6,0.22916666666666669,46.561,shallow,0,204,199,0,"Rat Islands, Aleutian Islands, Alaska",USGS-WEST,0
us7000t1x8,4.5,0.4166666666666667,35,shallow,0,141,312,0,"Puerto Madero, Mexico",unknown,0
us7000t1x5,4.8,0.47916666666666663,102.275,intermediate,5,38,356,0,"Güiria, Venezuela",SCEDC-01,9
us7000t1x3,5.1,0.5416666666666666,10,shallow,1,78,400,1,"Puerto Madero, Mexico",PNSN-07,12
aka2026oggdih,2.5,0.0,29.6,shallow,0,256,96,0,"Akhiok, Alaska",PNSN-07,0
aka2026oggamh,2.5,0.0,1.9,shallow,1,34,96,0,"Chickaloon, Alaska",PNSN-07,3
us7000t1wz,4.3,0.375,309.156,deep,0,34,284,0,"Ambon, Indonesia",PNSN-07,15
us7000t34v,4.4,0.3958333333333334,35.119,shallow,0,130,298,0,"Bitung, Indonesia",SCEDC-01,5
us7000t1ww,4.2,0.35416666666666674,10,shallow,0,123,271,0,"Basco, Philippines",CEA-12,3
us7000t2jr,2.7,0.041666666666666706,35,shallow,0,213,112,0,"Sand Point, Alaska",SCEDC-01,12
aka2026ogebwl,2.6,0.020833333333333353,3.5,shallow,0,176,104,0,"Ivanof Bay, Alaska",SCEDC-01,9
ci40658258,2.93,0.08958333333333338,2.58,shallow,2,41,132,0,"Coso Junction, CA",PNSN-07,0
us7000t1wn,5.2,0.5625000000000001,73.068,intermediate,18,35,422,1,"Scarborough, Trinidad and Tobago",CEA-12,3
us7000t1wm,5,0.5208333333333334,104.437,intermediate,1,52,385,1,"Tobelo, Indonesia",unknown,0
tx2026odwext,2.8,0.062499999999999965,6.0999,shallow,0,53,121,0,"Toyah, Texas",PNSN-07,0
us7000t2jm,2.7,0.041666666666666706,80.706,intermediate,0,203,112,0,"King Cove, Alaska",SCEDC-01,15
us7000t2jl,3.4,0.1875,1.38,shallow,0,194,178,0,"Attu Station, Alaska",SCEDC-01,0
tx2026odvkzf,2.5,0.0,8.5449,shallow,0,75,96,0,"Jal, New Mexico",USGS-WEST,12
us7000t2je,2.8,0.062499999999999965,89.794,intermediate,0,174,121,0,"Sand Point, Alaska",CEA-12,13
us7000t34t,4.1,0.33333333333333326,10,shallow,0,224,259,0,"Port McNeill, Canada",CEA-12,4
pr71525078,3.33,0.1729166666666667,23.2,shallow,0,312,171,0,"Cruz Bay, U.S. Virgin Islands",PNSN-07,0
us7000t1wa,4.1,0.33333333333333326,10,shallow,0,166,259,0,"Puerto Madero, Mexico",CEA-12,1
aka2026ofyoaa,2.6,0.020833333333333353,5,shallow,0,283,104,0,"Nikolski, Alaska",unknown,0
us7000t2ja,3.4,0.1875,10,shallow,0,194,178,0,"Attu Station, Alaska",SCEDC-01,0
aka2026ofyant,2.6,0.020833333333333353,1.4,shallow,0,76,104,0,"Kaktovik, Alaska",CEA-12,11
us7000t34r,4.1,0.33333333333333326,10,shallow,0,163,259,0,"Port McNeill, Canada",PNSN-07,4
us7000t1w2,5.6,0.6458333333333333,10,shallow,23,78,491,1,"Port McNeill, Canada",CEA-12,0
us7000t2j9,2.6,0.020833333333333353,35,shallow,0,210,104,0,"Akutan, Alaska",CEA-12,0
us7000t2j8,3,0.10416666666666667,6.962,shallow,0,187,138,0,"Attu Station, Alaska",PNSN-07,7
aka2026ofvzsk,2.6,0.020833333333333353,18.1,shallow,0,24,104,0,"Valdez, Alaska",USGS-WEST,8
us7000t213,5.5,0.625,10,shallow,0,136,465,1,Pacific-Antarctic Ridge,PNSN-07,9
us7000t34n,4.4,0.3958333333333334,10,shallow,0,138,298,0,"Lata, Solomon Islands",SCEDC-01,3
us7000t34m,4.2,0.35416666666666674,35,shallow,0,155,271,0,"Acajutla, El Salvador",CEA-12,12
us7000t2j5,2.6,0.020833333333333353,144.344,intermediate,0,160,104,0,"Nikolski, Alaska",SCEDC-01,4
aka2026ofsgvh,3.2,0.14583333333333337,65.2,shallow,3,18,158,0,"Susitna, Alaska",PNSN-07,0
us7000t1vq,5.2,0.5625000000000001,10,shallow,4,46,418,1,"Javānrūd, Iran",SCEDC-01,4
us7000t1vp,4.8,0.47916666666666663,10,shallow,0,68,354,0,"Javānrūd, Iran",PNSN-07,3
us7000t2iq,2.9,0.08333333333333331,10,shallow,0,240,129,0,"Akutan, Alaska",USGS-WEST,4
us7000t2ip,2.9,0.08333333333333331,10,shallow,0,207,129,0,"Attu Station, Alaska",SCEDC-01,6
us7000t2ik,2.9,0.08333333333333331,5.965,shallow,0,195,129,0,"Attu Station, Alaska",CEA-12,6
us7000t2i0,2.8,0.062499999999999965,172.197,intermediate,0,191,121,0,"Atka, Alaska",SCEDC-01,1
us7000t2hx,2.7,0.041666666666666706,6.786,shallow,0,193,112,0,"Attu Station, Alaska",CEA-12,11
us7000t35k,4.4,0.3958333333333334,35,shallow,0,220,298,0,"El Arenal, Mexico",CEA-12,11
us7000t1vd,4.7,0.45833333333333337,35,shallow,0,154,340,0,"Puerto Madero, Mexico",PNSN-07,12
us7000t1vc,4.6,0.43749999999999994,153.068,intermediate,1,45,326,0,"Jordán, Colombia",unknown,0
pr71525063,3.34,0.175,13.83,shallow,0,182,172,0,"Punta Cana, Dominican Republic",CEA-12,0
us7000t1v5,4.7,0.45833333333333337,10,shallow,0,50,340,0,"Fakfak, Indonesia",PNSN-07,14
aka2026oflccp,2.6,0.020833333333333353,72.6,intermediate,0,105,104,0,"Karluk, Alaska",PNSN-07,9
aka2026ofktai,2.7,0.041666666666666706,0.3,shallow,1,34,112,0,"Glacier View, Alaska",USGS-WEST,12
us7000t1v2,4.6,0.43749999999999994,10,shallow,0,154,326,0,"Vilyuchinsk, Russia",PNSN-07,15
us7000t2hn,3.1,0.12500000000000003,10,shallow,0,183,148,0,"Attu Station, Alaska",USGS-WEST,14
us7000t221,2.6,0.020833333333333353,10,shallow,0,182,104,0,"Attu Station, Alaska",CEA-12,2
us7000t334,3.9,0.2916666666666667,10,shallow,0,201,234,0,"Brisas Barra de Suchiate, Mexico",USGS-WEST,6
us7000t21w,2.8,0.062499999999999965,13.589,shallow,0,305,121,0,"Chiniak, Alaska",unknown,0
us7000t1uw,4.3,0.375,206.176,intermediate,0,97,284,0,"San Antonio de los Cobres, Argentina",PNSN-07,7
us7000t1uv,4.5,0.4166666666666667,109.606,intermediate,0,83,312,0,"Pārūn, Afghanistan",CEA-12,0
us7000t330,4.4,0.3958333333333334,10,shallow,0,218,298,0,Galapagos Triple Junction region,CEA-12,9
us7000t32y,4.7,0.45833333333333337,10,shallow,0,107,340,0,Balleny Islands region,PNSN-07,4
us7000t3j0,3.1,0.12500000000000003,33.211,shallow,0,204,148,0,"Attu Station, Alaska",USGS-WEST,10
aka2026ofgpfl,2.5,0.0,21,shallow,0,261,96,0,"Nikolski, Alaska",PNSN-07,8
us7000t1us,4,0.3125,103.573,intermediate,0,136,246,0,"Khorugh, Tajikistan",CEA-12,12
us7000t3iy,3.1,0.12500000000000003,10,shallow,0,228,148,0,"Adak, Alaska",SCEDC-01,13
us7000t32x,3.7,0.25000000000000006,79.37,intermediate,0,180,211,0,"Adak, Alaska",PNSN-07,1
us7000t36m,3.5,0.20833333333333334,10,shallow,0,193,188,0,"Attu Station, Alaska",SCEDC-01,4
us7000t1ur,4.1,0.33333333333333326,39.143,shallow,0,167,259,0,"Attu Station, Alaska",SCEDC-01,13
us7000t1uj,4.1,0.33333333333333326,10,shallow,0,85,259,0,"Naryn, Kyrgyzstan",PNSN-07,11
us7000t1ue,4.5,0.4166666666666667,10,shallow,0,174,312,0,the Kermadec Islands,PNSN-07,12
aka2026ofcpju,2.7,0.041666666666666706,13.2,shallow,0,22,112,0,"Valdez, Alaska",PNSN-07,3
us7000t3ix,3.1,0.12500000000000003,247.953,intermediate,0,166,148,0,"Atka, Alaska",USGS-WEST,0
us7000t1u1,4.3,0.375,64.529,shallow,0,131,284,0,"Petropavlovsk-Kamchatsky, Russia",unknown,0
us7000t1tu,4.3,0.375,10,shallow,0,141,284,0,"Puerto Madero, Mexico",PNSN-07,12
us7000t1tp,5.5,0.625,9,shallow,1,113,465,1,"Puerto Madero, Mexico",PNSN-07,0
us7000t226,3.2,0.14583333333333337,10,shallow,0,240,158,0,"Attu Station, Alaska",PNSN-07,1
us7000t222,2.6,0.020833333333333353,35,shallow,0,214,104,0,"Nikolski, Alaska",CEA-12,1
us7000t32l,4.3,0.375,10,shallow,0,185,284,0,"Brisas Barra de Suchiate, Mexico",SCEDC-01,0
us7000t32k,4,0.3125,10,shallow,0,196,246,0,"Puerto Madero, Mexico",USGS-WEST,9
us7000t32j,4.3,0.375,10,shallow,0,199,284,0,"Puerto Madero, Mexico",PNSN-07,11
us7000t1ta,4.5,0.4166666666666667,10,shallow,0,181,312,0,"Puerto Madero, Mexico",SCEDC-01,8
us7000t1t5,4.3,0.375,10,shallow,0,203,284,0,"Brisas Barra de Suchiate, Mexico",unknown,0
us7000t1sz,4.2,0.35416666666666674,10,shallow,0,191,271,0,"Valparaíso, Chile",USGS-WEST,15
us7000t21r,3.1,0.12500000000000003,35,shallow,0,207,148,0,"Attu Station, Alaska",USGS-WEST,0
pr71525028,3.2,0.14583333333333337,45.2,shallow,0,224,158,0,"Vieques, Puerto Rico",CEA-12,5
us7000t1sy,4.2,0.35416666666666674,637.734,deep,0,122,271,0,"Levuka, Fiji",CEA-12,5
us7000t1sv,4.6,0.43749999999999994,10,shallow,0,146,326,0,"San Antonio, Chile",SCEDC-01,0
us7000t1su,4.4,0.3958333333333334,10,shallow,0,194,298,0,"Puerto Madero, Mexico",unknown,0
us7000t1sr,4.3,0.375,64.309,shallow,0,96,284,0,"Te Anau, New Zealand",USGS-WEST,5
us7000t1sp,4.3,0.375,10,shallow,0,206,284,0,"Puerto Madero, Mexico",PNSN-07,12
aka2026oeqdnu,2.8,0.062499999999999965,63.5,shallow,0,78,121,0,"Akhiok, Alaska",PNSN-07,4
us7000t1uq,3.7,0.25000000000000006,62.289,shallow,0,186,211,0,"Rat Islands, Aleutian Islands, Alaska",PNSN-07,12
tx2026ocfics,2.9,0.08333333333333331,7.8369,shallow,0,55,129,0,"Westbrook, Texas",unknown,0
us7000t1up,3.1,0.12500000000000003,129.639,intermediate,0,153,148,0,"Nikolski, Alaska",CEA-12,11
us7000t32g,4,0.3125,10,shallow,0,114,246,0,"Sarangani, Philippines",CEA-12,10
us7000t1s3,4.5,0.4166666666666667,10,shallow,0,82,312,0,"Tulsīpur, Nepal",PNSN-07,7
aka2026oejjya,3,0.10416666666666667,5,shallow,0,70,138,0,"Karluk, Alaska",CEA-12,0
us7000t32e,4.4,0.3958333333333334,134.795,intermediate,0,83,298,0,"Luganville, Vanuatu",SCEDC-01,5
us7000t32f,4.3,0.375,37.09,shallow,0,158,284,0,the Kermadec Islands,PNSN-07,9
us7000t1ui,2.7,0.041666666666666706,10,shallow,0,182,112,0,"Attu Station, Alaska",USGS-WEST,7
us7000t1uh,2.7,0.041666666666666706,10,shallow,0,284,112,0,"Atka, Alaska",CEA-12,4
us7000t1rx,4.6,0.43749999999999994,10,shallow,0,73,326,0,"Hihifo, Tonga",CEA-12,0
us7000t32b,4.2,0.35416666666666674,180.517,intermediate,0,104,271,0,South Sandwich Islands region,PNSN-07,11
us7000t1rs,4.1,0.33333333333333326,10,shallow,0,197,259,0,"Puerto Madero, Mexico",PNSN-07,0
us7000t328,4.1,0.33333333333333326,38.046,shallow,0,162,259,0,"Severo-Kuril’sk, Russia",CEA-12,5
us7000t1ri,4.6,0.43749999999999994,71.895,intermediate,0,110,326,0,"Balangonan, Philippines",PNSN-07,0
us7000t1rh,4.9,0.5000000000000001,37.601,shallow,2,103,370,0,"Pelabuhanratu, Indonesia",unknown,0
us7000t1uf,2.7,0.041666666666666706,63.04,shallow,0,216,112,0,"Nikolski, Alaska",PNSN-07,2
us7000t327,4.1,0.33333333333333326,10,shallow,0,251,259,0,"Tadine, New Caledonia",CEA-12,10
us7000t1re,4.4,0.3958333333333334,99.399,intermediate,0,155,298,0,"Kokopo, Papua New Guinea",CEA-12,10
us7000t1ud,2.9,0.08333333333333331,6.899,shallow,0,187,129,0,"Attu Station, Alaska",CEA-12,10
pr2026200000,3.78,0.26666666666666666,131,intermediate,0,198,220,0,"Boca de Yuma, Dominican Republic",CEA-12,11
us7000t1uc,3.1,0.12500000000000003,20.621,shallow,0,201,148,0,"Attu Station, Alaska",PNSN-07,15
us7000t1r9,4,0.3125,35,shallow,0,202,246,0,"Puerto Madero, Mexico",CEA-12,12
us7000t321,4.5,0.4166666666666667,35.34,shallow,0,129,312,0,"Sarangani, Philippines",PNSN-07,1
nc75398761,2.93,0.08958333333333338,2.21,shallow,8,16,134,0,"The Geysers, CA",PNSN-07,12
us7000t1qv,4,0.3125,10,shallow,0,158,246,0,"Puerto Madero, Mexico",USGS-WEST,11
pr71524948,2.9,0.08333333333333331,9.79,shallow,0,128,129,0,"Cruz Bay, U.S. Virgin Islands",SCEDC-01,1
us7000t1qt,4.5,0.4166666666666667,144.576,intermediate,0,134,312,0,Kuril Islands,USGS-WEST,0
pr71524943,3.2,0.14583333333333337,27.02,shallow,0,214,158,0,"Vieques, Puerto Rico",SCEDC-01,15
us7000t1qq,2.7,0.041666666666666706,10,shallow,0,275,112,0,"Port Orford, Oregon",CEA-12,15
us7000t1qr,4.4,0.3958333333333334,35,shallow,0,166,298,0,"Brisas Barra de Suchiate, Mexico",PNSN-07,0
us7000t1qp,4,0.3125,38.295,shallow,0,189,246,0,"Puerto Madero, Mexico",SCEDC-01,5
pr71524928,3.07,0.11874999999999997,38.09,shallow,0,291,145,0,"Cruz Bay, U.S. Virgin Islands",CEA-12,0
us7000t1qk,4.4,0.3958333333333334,35,shallow,0,191,298,0,"Brisas Barra de Suchiate, Mexico",USGS-WEST,12
aka2026odwoan,2.8,0.062499999999999965,2.5,shallow,0,53,121,0,"Karluk, Alaska",SCEDC-01,14
us7000t1qd,4.2,0.35416666666666674,35,shallow,0,183,271,0,"Puerto Madero, Mexico",PNSN-07,1
aka2026oduihw,2.8,0.062499999999999965,16.8,shallow,0,195,121,0,"Chignik, Alaska",SCEDC-01,15
us7000t1q8,4.9,0.5000000000000001,10,shallow,2,87,370,0,"Shahrak-e Kūlūrī, Iran",PNSN-07,5
us7000t1q7,5.5,0.625,10,shallow,14,33,660,1,"Chambara, Peru",unknown,0
us7000t1q6,5.3,0.5833333333333334,10,shallow,0,145,432,1,"Brisas Barra de Suchiate, Mexico",USGS-WEST,3
us7000t1q5,4.6,0.43749999999999994,35,shallow,0,145,326,0,"Puerto Madero, Mexico",PNSN-07,8
us7000t1q4,4.8,0.47916666666666663,221.42,intermediate,0,105,354,0,"Tobelo, Indonesia",CEA-12,10
us7000t31y,4.4,0.3958333333333334,10,shallow,0,212,298,0,"Puerto Madero, Mexico",USGS-WEST,0
us7000t1q3,5.3,0.5833333333333334,10,shallow,0,139,432,1,"Puerto Madero, Mexico",PNSN-07,14
us7000t1u0,3,0.10416666666666667,26.155,shallow,0,213,138,0,"Adak, Alaska",PNSN-07,15
us7000t31x,4.7,0.45833333333333337,81.584,intermediate,0,163,340,0,the Kermadec Islands,USGS-WEST,3
us7000t1q1,4.2,0.35416666666666674,462.454,deep,0,66,271,0,"Ama, Japan",PNSN-07,0
us7000t1tz,2.9,0.08333333333333331,202.88,intermediate,0,176,129,0,"Atka, Alaska",SCEDC-01,3
us7000t1py,5.2,0.5625000000000001,36.943,shallow,0,122,416,1,"Vilyuchinsk, Russia",PNSN-07,11
ci40657786,2.88,0.07916666666666665,10.9,shallow,13,71,132,0,"Ensenada, B.C., MX",unknown,0
us7000t1pu,4.4,0.3958333333333334,35,shallow,0,138,298,0,"Puerto Madero, Mexico",unknown,0
pr71524913,2.93,0.08958333333333338,20.45,shallow,0,241,132,0,"Charlotte Amalie, U.S. Virgin Islands",SCEDC-01,8
aka2026odorxf,2.6,0.020833333333333353,5.1,shallow,0,246,104,0,"Akutan, Alaska",CEA-12,4
us7000t2zk,4.4,0.3958333333333334,35.021,shallow,0,131,298,0,"Katubao, Philippines",USGS-WEST,2
us7000t1pk,4.5,0.4166666666666667,35,shallow,0,171,312,0,"Brisas Barra de Suchiate, Mexico",unknown,0
aka2026odnnzz,2.7,0.041666666666666706,20,shallow,0,337,112,0,"Sand Point, Alaska",SCEDC-01,9
us7000t1ph,4.7,0.45833333333333337,24.311,shallow,0,93,340,0,"Masachapa, Nicaragua",USGS-WEST,10
aka2026odmxbm,2.5,0.0,21.2,shallow,0,268,96,0,"Rat Islands, Aleutian Islands, Alaska",unknown,0
aka2026odmeew,2.6,0.020833333333333353,29.1,shallow,0,275,104,0,"Akutan, Alaska",PNSN-07,14
us7000t1p8,4.6,0.43749999999999994,10,shallow,0,150,326,0,"Puerto Madero, Mexico",PNSN-07,15
us7000t2ze,3.2,0.14583333333333337,35,shallow,0,204,158,0,"False Pass, Alaska",PNSN-07,12
us7000t2zd,4.3,0.375,10,shallow,0,103,284,0,"Miyakojima, Japan",PNSN-07,6
us7000t3jc,2.7,0.041666666666666706,166.783,intermediate,0,186,112,0,"Atka, Alaska",unknown,0
us7000t1nw,4,0.3125,502.079,deep,0,55,246,0,"Mnogoudobnoye, Russia",USGS-WEST,13
pr71524908,3.04,0.11250000000000002,23.99,shallow,0,307,142,0,"Cruz Bay, U.S. Virgin Islands",CEA-12,10
us7000t1nr,4.4,0.3958333333333334,35,shallow,0,186,298,0,"Puerto Madero, Mexico",unknown,0
us7000t2zb,4.6,0.43749999999999994,10,shallow,0,155,326,0,"Kokopo, Papua New Guinea",CEA-12,13
aka2026odhzdp,2.6,0.020833333333333353,10,shallow,0,285,104,0,"King Cove, Alaska",PNSN-07,13
aka2026odhltp,2.6,0.020833333333333353,6.4,shallow,0,281,104,0,"King Cove, Alaska",USGS-WEST,0
aka2026odglfm,3.5,0.20833333333333334,66.2,shallow,0,199,188,0,"Attu Station, Alaska",CEA-12,2
us7000t1ng,5.5,0.625,10,shallow,0,64,465,1,Scotia Sea,SCEDC-01,2
aka2026odfiyc,2.8,0.062499999999999965,62.1,shallow,0,198,121,0,"Adak, Alaska",USGS-WEST,8
us7000t2z5,4.3,0.375,10,shallow,0,90,284,0,Reykjanes Ridge,PNSN-07,2
us7000t2z4,4.4,0.3958333333333334,10,shallow,0,69,298,0,South Sandwich Islands region,PNSN-07,7
aka2026oddlrl,2.8,0.062499999999999965,53.9,shallow,0,320,121,0,"Atka, Alaska",USGS-WEST,7
